0.0,0.0,0.0,0.0
0.0058049886621315194,0.0,0.0,0.0
0.011609977324263039,0.0,0.0,0.0
0.017414965986394557,0.0,0.0,0.0
0.023219954648526078,0.0,0.0,0.0
0.029024943310657598,0.0,0.0,0.0
0.034829931972789115,0.0,0.0,0.0
0.040634920634920635,0.0,0.0,0.0
0.046439909297052155,0.0,0.0,0.0
0.052244897959183675,0.0,0.0,0.0
0.058049886621315196,0.0,0.0,0.0
0.063854875283446716,0.0,0.0,0.0
0.069659863945578229,0.0,0.0,0.0
0.075464852607709756,0.0,0.0,0.0
0.08126984126984127,0.0,0.0,0.0
0.087074829931972797,0.0,0.0,0.0
0.09287981859410431,0.0,0.0,0.0
0.098684807256235824,0.0,0.0,0.0
0.10448979591836735,0.0,0.0,0.0
0.11029478458049886,0.0,0.0,0.0
0.11609977324263039,0.0,0.0,0.0
0.1219047619047619,0.0,0.0,0.0
0.12770975056689343,0.0,0.0,0.0
0.13351473922902496,0.0,0.0,0.0
0.13931972789115646,0.0,0.0,0.0
0.14512471655328799,0.0,0.0,0.0
0.15092970521541951,0.0,0.0,0.0
0.15673469387755101,0.0,0.0,0.0
0.16253968253968254,0.0,0.0,0.0
0.16834467120181407,0.0,0.0,0.0
0.17414965986394559,0.0,0.0,0.0
0.17995464852607709,0.0,0.0,0.0
0.18575963718820862,0.0,0.0,0.0
0.19156462585034015,0.0,0.0,0.0
0.19736961451247165,0.0,0.0,0.0
0.20317460317460317,0.0,0.0,0.0
0.2089795918367347,0.0,0.0,0.0
0.21478458049886623,0.0,0.0,0.0
0.22058956916099773,0.0,0.0,0.0
0.22639455782312926,0.0,0.0,0.0
0.23219954648526078,0.0,0.0,0.0
0.23800453514739228,0.0,0.0,0.0
0.24380952380952381,0.0,0.0,0.0
0.24961451247165534,0.0,0.0,0.0
0.25541950113378686,0.0,0.0,0.0
0.26122448979591839,0.0,0.0,0.0
0.26702947845804992,0.0,0.0,0.0
0.27283446712018139,0.0,0.0,0.0
0.27863945578231292,0.0,0.0,0.0
0.28444444444444444,0.0,0.0,0.0
0.29024943310657597,0.0,0.0,0.0
0.2960544217687075,0.0,0.0,0.0
0.30185941043083903,0.0,0.0,0.0
0.30766439909297055,0.0,0.0,0.0
0.31346938775510202,0.0,0.0,0.0
0.31927437641723355,0.0,0.0,0.0
0.32507936507936508,0.0,0.0,0.0
0.33088435374149661,0.0,0.0,0.0
0.33668934240362813,0.0,0.0,0.0
0.34249433106575966,0.0,0.0,0.0
0.34829931972789119,0.0,0.0,0.0
0.35410430839002266,0.0,0.0,0.0
0.35990929705215419,0.0,0.0,0.0
0.36571428571428571,0.0,0.0,0.0
0.37151927437641724,0.0,0.0,0.0
0.37732426303854877,0.0,0.0,0.0
0.3831292517006803,0.0,0.0,0.0
